"replica","omega","sigma_q","sigma_t","phi","eta","shock","calibracion_ok","shock_ok","pib_real_base","pib_real_shock","var_pib_real_pct","var_c_real_pct","var_i_real_pct","var_x_real_pct","var_m_real_pct","delta_tax_pp_pib","delta_u_pp","norm_calibracion"
32,2.39542116637676,1.27386040746933,2.93336726889538,0.0632805252471371,0.282610053071403,"pit",TRUE,TRUE,282097.798326924,281024.633215055,-0.380423072506686,-0.560561135124082,-0.0878977180254314,-0.168944368569857,-0.107253438201838,0.0403977906127645,0.790920857896723,2.47765041939118e-05
32,2.39542116637676,1.27386040746933,2.93336726889538,0.0632805252471371,0.282610053071403,"fit",TRUE,TRUE,282097.798326924,282190.922377609,0.0330112646173664,0.0267184975031309,0.130660047486897,-0.0212907398797091,0.0283446128492626,-0.0965344775287563,-0.0714122012281104,2.47765041939118e-05
33,2.1840306834456,2.32380347225808,1.05406428941296,0.0925323129582466,0.457968951576913,"iva",TRUE,TRUE,282097.798326924,281729.677653273,-0.130493990323466,-0.164254630121397,-0.0655559664925254,-0.101622336068363,-0.0539236994690495,0.00470765063202427,0.466610293984589,2.47765041939067e-05
33,2.1840306834456,2.32380347225808,1.05406428941296,0.0925323129582466,0.457968951576913,"pit",TRUE,TRUE,282097.798326924,280940.214528732,-0.410348398696103,-0.571488280471388,-0.153295033949585,-0.142314767609231,-0.0552300753287271,0.0207072498955241,0.85683719224683,2.47765041939067e-05
33,2.1840306834456,2.32380347225808,1.05406428941296,0.0925323129582466,0.457968951576913,"fit",TRUE,TRUE,282097.798326924,282352.893099594,0.0904277786579755,0.0678300349393979,0.229393287919444,0.0109996222249276,0.0332806313465772,-0.0735221104727984,-0.195224178732275,2.47765041939067e-05
34,0.759094292043301,3.30985133314789,1.32775872696857,0.0621138757403969,0.969359328980499,"iva",TRUE,TRUE,282097.798326924,281673.233339922,-0.150502765183003,-0.139060481201903,-0.171380082295525,-0.196082501349581,-0.119610734095332,-0.0193104250570342,0.519171717666078,2.47765041940336e-05
34,0.759094292043301,3.30985133314789,1.32775872696857,0.0621138757403969,0.969359328980499,"pit",TRUE,TRUE,282097.798326924,280756.366231958,-0.475520228417692,-0.540916328809282,-0.404851468588574,-0.341460638376878,-0.18565199188767,-0.0363976658557003,1.01486828597665,2.47765041940336e-05
34,0.759094292043301,3.30985133314789,1.32775872696857,0.0621138757403969,0.969359328980499,"fit",TRUE,TRUE,282097.798326924,282877.131520662,0.276263479672689,0.157006113480884,0.629917377034128,0.209013672714553,0.122776028204297,0.0181806180023142,-0.609069126455409,2.47765041940336e-05
35,2.38566038932549,2.4386550383042,2.23526246774145,0.139487684217966,0.812298787197506,"iva",TRUE,TRUE,282097.798326924,281590.436439935,-0.179853189212309,-0.203271521901394,-0.139180358284408,-0.130372244160581,-0.0574376408134847,-0.0169001792297424,0.572281608263866,2.47765041939195e-05
35,2.38566038932549,2.4386550383042,2.23526246774145,0.139487684217966,0.812298787197506,"pit",TRUE,TRUE,282097.798326924,280624.51854468,-0.522258518493235,-0.65797598517171,-0.325231461451791,-0.208247890693558,-0.0640646731039585,-0.0279029256277707,1.09688475834708,2.47765041939195e-05
35,2.38566038932549,2.4386550383042,2.23526246774145,0.139487684217966,0.812298787197506,"fit",TRUE,TRUE,282097.798326924,282801.554420913,0.249472380912752,0.187344051037552,0.48965963691987,0.0959574287075382,0.0429410413545384,-0.00949581031847169,-0.537676249751739,2.47765041939195e-05
36,1.7497189444839,2.14065852562271,1.79078157336608,0.0693151704948832,0.703635307106015,"iva",TRUE,TRUE,282097.798326924,281681.765223917,-0.147478323288597,-0.167600129232326,-0.112286759477631,-0.146730696494601,-0.0884456504454012,-0.00456597353593047,0.505655222292245,2.47765041939213e-05
36,1.7497189444839,2.14065852562271,1.79078157336608,0.0693151704948832,0.703635307106015,"pit",TRUE,TRUE,282097.798326924,280814.840433537,-0.454791884586236,-0.586487437345262,-0.263165118680231,-0.235062805191555,-0.122042331816208,-0.00172872094392762,0.956930218815418,2.47765041939213e-05
36,1.7497189444839,2.14065852562271,1.79078157336608,0.0693151704948832,0.703635307106015,"fit",TRUE,TRUE,282097.798326924,282609.898549408,0.181532867509371,0.127430989670008,0.398169727653097,0.0861400136515256,0.0642048712660603,-0.035905634501715,-0.394176723640006,2.47765041939213e-05
37,1.07050922843337,3.44671961939275,2.0147962497258,0.139861020237367,0.478476613681414,"iva",TRUE,TRUE,282097.798326924,281796.466223598,-0.106818310923817,-0.12133637912829,-0.0659911025572169,-0.139774244351654,-0.0859085510051982,-0.000411561929106186,0.42130369933554,2.4776504196469e-05
37,1.07050922843337,3.44671961939275,2.0147962497258,0.139861020237367,0.478476613681414,"pit",TRUE,TRUE,282097.798326924,281058.961582856,-0.368254112662159,-0.493823340133359,-0.155990576222897,-0.213161321412425,-0.114020629223388,0.0107892499667889,0.77678037270577,2.4776504196469e-05
37,1.07050922843337,3.44671961939275,2.0147962497258,0.139861020237367,0.478476613681414,"fit",TRUE,TRUE,282097.798326924,282341.590274729,0.0864210742696159,0.0535755757943068,0.240685685104447,0.031016034903053,0.0476612838841373,-0.0687864743848271,-0.18888578352418,2.4776504196469e-05
38,0.707606900403334,1.92578348751522,2.25583595189437,0.119552010423649,0.2046713250209,"iva",TRUE,TRUE,282097.798326924,281887.392180035,-0.0745862421249632,-0.0909895607069222,-0.0248706434590296,-0.163145427967848,-0.122818920532963,0.0105889473023452,0.353715123824796,2.47765041940546e-05
38,0.707606900403334,1.92578348751522,2.25583595189437,0.119552010423649,0.2046713250209,"pit",TRUE,TRUE,282097.798326924,281254.961207555,-0.298774795254619,-0.433018176230004,-0.0589639808365905,-0.244954591408175,-0.17693809345064,0.0362370892142694,0.62992221579867,2.47765041940546e-05
38,0.707606900403334,1.92578348751522,2.25583595189437,0.119552010423649,0.2046713250209,"fit",TRUE,TRUE,282097.798326924,282122.155048406,0.00863414093481563,0.00736334707120978,0.091426515984705,-0.0334793832838742,0.0261606637173672,-0.105032659446341,-0.0188402272024083,2.47765041940546e-05
39,2.11021282950242,3.48936233370659,2.11844253756044,0.101396739127267,0.373228741790808,"iva",TRUE,TRUE,282097.798326924,281749.529006693,-0.123456943760847,-0.160149775000096,-0.0510380862760562,-0.0882808971850779,-0.0435775623237267,0.00723161863930566,0.45162413070768,2.47765041966116e-05
39,2.11021282950242,3.48936233370659,2.11844253756044,0.101396739127267,0.373228741790808,"pit",TRUE,TRUE,282097.798326924,280988.0681652,-0.39338490704478,-0.561131343158006,-0.119543726052385,-0.11555157521238,-0.0359271591740318,0.02698090820622,0.820700394514581,2.47765041966116e-05
39,2.11021282950242,3.48936233370659,2.11844253756044,0.101396739127267,0.373228741790808,"fit",TRUE,TRUE,282097.798326924,282270.892548422,0.061359649924464,0.0466972934221044,0.179592690572372,-0.00732570025682167,0.0282511123874229,-0.0847188163782958,-0.13251926390465,2.47765041966116e-05
40,2.13403991712767,3.87657807732649,2.56560062905282,0.0696753982632799,0.924926474731183,"iva",TRUE,TRUE,282097.798326924,281547.624013664,-0.195029637424682,-0.216601960254992,-0.168891761233325,-0.114043562339317,-0.0410848443019418,-0.0166841478651647,0.605252651566546,2.4776504196055e-05
40,2.13403991712767,3.87657807732649,2.56560062905282,0.0696753982632799,0.924926474731183,"pit",TRUE,TRUE,282097.798326924,280522.307566419,-0.558490980733983,-0.688731056321679,-0.394564329416014,-0.179909571856351,-0.032508972536105,-0.0301456418972279,1.17493776623943,2.4776504196055e-05
40,2.13403991712767,3.87657807732649,2.56560062905282,0.0696753982632799,0.924926474731183,"fit",TRUE,TRUE,282097.798326924,282974.289549459,0.31070473705701,0.235250581746071,0.595951592270927,0.102877947291491,0.0289171963515411,0.00809320879708864,-0.670994480168887,2.4776504196055e-05
41,1.23647299559525,1.16905663484067,2.89639844579415,0.128364775984846,0.536900836715358,"iva",TRUE,TRUE,282097.798326924,281778.35268455,-0.11323932489683,-0.126560262533593,-0.0767223178888554,-0.187952452304119,-0.133343198938229,-0.00198009518233844,0.435371038993409,2.47765041939511e-05
41,1.23647299559525,1.16905663484067,2.89639844579415,0.128364775984846,0.536900836715358,"pit",TRUE,TRUE,282097.798326924,281018.294114267,-0.382670201277424,-0.504843209583938,-0.180991642387995,-0.305671698088816,-0.203711952293584,0.00665782108122959,0.808263399744689,2.47765041939511e-05
41,1.23647299559525,1.16905663484067,2.89639844579415,0.128364775984846,0.536900836715358,"fit",TRUE,TRUE,282097.798326924,282397.782439034,0.106340465572408,0.0662700067240563,0.277867697094658,0.0653377267150423,0.0723855936714868,-0.0602906400945402,-0.232603719133254,2.47765041939511e-05
42,2.48091494684195,3.8244569158087,1.87192880567,0.0912978513104463,0.850000859005377,"iva",TRUE,TRUE,282097.798326924,281556.023783583,-0.192052028252054,-0.220843734869436,-0.150191630837926,-0.0893773857705171,-0.0189783027298218,-0.0142405301590764,0.596875870131926,2.47765041963494e-05
42,2.48091494684195,3.8244569158087,1.87192880567,0.0912978513104463,0.850000859005377,"pit",TRUE,TRUE,282097.798326924,280552.333418888,-0.547847206607821,-0.693260026709774,-0.350247793198244,-0.130009617041271,0.0102509193335099,-0.023626585556849,1.14849254045115,2.47765041963494e-05
42,2.48091494684195,3.8244569158087,1.87192880567,0.0912978513104463,0.850000859005377,"fit",TRUE,TRUE,282097.798326924,282877.761313251,0.276486732953285,0.215893667308453,0.525161721566092,0.0646961979271055,0.00714017917167187,-0.0061287763593515,-0.594731755556259,2.47765041963494e-05
43,1.87860371295028,1.00535420891538,1.10943123677134,0.0881211002068085,0.454458046788932,"iva",TRUE,TRUE,282097.798326924,281759.075941242,-0.120072679649152,-0.147289655865135,-0.0645308973437397,-0.145017388445745,-0.0982852123083355,0.00494273465923289,0.446107299403168,2.47765041959546e-05
43,1.87860371295028,1.00535420891538,1.10943123677134,0.0881211002068085,0.454458046788932,"pit",TRUE,TRUE,282097.798326924,280994.315869421,-0.391170177168121,-0.540413183214672,-0.151142817369665,-0.222334179110406,-0.13710988120893,0.0212233050550875,0.81899328365402,2.47765041959546e-05
43,1.87860371295028,1.00535420891538,1.10943123677134,0.0881211002068085,0.454458046788932,"fit",TRUE,TRUE,282097.798326924,282338.65764817,0.0853814963017951,0.0606202828203006,0.227061293245678,0.024678573534076,0.0477487923732367,-0.0740477964572939,-0.185164983208742,2.47765041959546e-05
44,1.04353614451611,2.29774522507068,2.38407414776975,0.0522317453922369,0.431121628318215,"iva",TRUE,TRUE,282097.798326924,281811.799359582,-0.101382913669679,-0.120115619747307,-0.0587425757571314,-0.155424807132243,-0.111810251671485,0.00774360623432002,0.410077112074154,2.47765041947244e-05
44,1.04353614451611,2.29774522507068,2.38407414776975,0.0522317453922369,0.431121628318215,"pit",TRUE,TRUE,282097.798326924,281093.16413042,-0.356129754454593,-0.490418161641437,-0.138562065879566,-0.240281169149559,-0.161371725663872,0.02689977701128,0.750901234775702,2.47765041947244e-05
44,1.04353614451611,2.29774522507068,2.38407414776975,0.0522317453922369,0.431121628318215,"fit",TRUE,TRUE,282097.798326924,282298.575732968,0.071172978745393,0.045316616181279,0.212436135075644,0.0240360217170332,0.0517155471518205,-0.0779562131978578,-0.156242492761137,2.47765041947244e-05
45,1.83625851761826,2.96473898403383,1.01455788329349,0.0780754915722355,0.569947600088199,"iva",TRUE,TRUE,282097.798326924,281716.299291075,-0.135236445697651,-0.161770671850625,-0.0851931634649694,-0.108740359926707,-0.0563875931102409,0.000992377674188805,0.478295100152359,2.47765041959096e-05
45,1.83625851761826,2.96473898403383,1.01455788329349,0.0780754915722355,0.569947600088199,"pit",TRUE,TRUE,282097.798326924,280899.292582565,-0.424854696302845,-0.570933254554606,-0.199633089417761,-0.158558801612185,-0.0601213765612507,0.0115706213168282,0.890650258910536,2.47765041959096e-05
45,1.83625851761826,2.96473898403383,1.01455788329349,0.0780754915722355,0.569947600088199,"fit",TRUE,TRUE,282097.798326924,282460.580272492,0.128601480663693,0.092241483818345,0.301116002817947,0.0349661013789415,0.0381835361702443,-0.0575230038900559,-0.278622503868698,2.47765041959096e-05
46,2.06099632337646,2.09936810843465,1.53572361800616,0.066078417814424,0.68670610688423,"iva",TRUE,TRUE,282097.798326924,281663.921059189,-0.153803847569234,-0.179982725613159,-0.109989829372226,-0.129988238535073,-0.0732330650683788,-0.00322895254986078,0.517379953393765,2.47765041939401e-05
46,2.06099632337646,2.09936810843465,1.53572361800616,0.066078417814424,0.68670610688423,"pit",TRUE,TRUE,282097.798326924,280784.161617363,-0.465667125852232,-0.609043388635666,-0.257116664353851,-0.202717989352352,-0.0930736843498536,0.00117670870969921,0.976801598311491,2.47765041939401e-05
46,2.06099632337646,2.09936810843465,1.53572361800616,0.066078417814424,0.68670610688423,"fit",TRUE,TRUE,282097.798326924,282607.039855369,0.180519497658227,0.132773379620987,0.386114933778381,0.069755711256958,0.0517016351889721,-0.0392339496116001,-0.39044845458139,2.47765041939401e-05
47,1.38787284995487,3.1351221955083,2.07678688474789,0.0575221601153316,0.819218438926328,"iva",TRUE,TRUE,282097.798326924,281664.658850682,-0.1535423100823,-0.16441944215364,-0.137013213759196,-0.153403211689729,-0.0887745835008835,-0.00970186542215701,0.520851312699573,2.47765041963258e-05
47,1.38787284995487,3.1351221955083,2.07678688474789,0.0575221601153316,0.819218438926328,"pit",TRUE,TRUE,282097.798326924,280764.107203628,-0.47277615465473,-0.584706581731986,-0.321971694272738,-0.252092605023135,-0.123804863688104,-0.0141202993333478,0.999615433663278,2.47765041963258e-05
47,1.38787284995487,3.1351221955083,2.07678688474789,0.0575221601153316,0.819218438926328,"fit",TRUE,TRUE,282097.798326924,282737.941647682,0.226922480272518,0.151833377056843,0.492154042791082,0.120780103611118,0.0741067124439221,-0.0150585973030304,-0.495030968686701,2.47765041963258e-05
48,0.935724821956683,2.67565859839669,0.8503249982532,0.108062614542541,0.561617328414286,"iva",TRUE,TRUE,282097.798326924,281792.183495257,-0.108336482411342,-0.116882804852103,-0.0805985961369382,-0.157315723275198,-0.101795310770669,-0.00164920888809095,0.425657152895226,2.47765041961245e-05
48,0.935724821956683,2.67565859839669,0.8503249982532,0.108062614542541,0.561617328414286,"pit",TRUE,TRUE,282097.798326924,281040.443872138,-0.374818400234722,-0.487717650361186,-0.190452810668684,-0.248858896343818,-0.144576424030773,0.00677921606407894,0.792757181606662,2.47765041961245e-05
48,0.935724821956683,2.67565859839669,0.8503249982532,0.108062614542541,0.561617328414286,"fit",TRUE,TRUE,282097.798326924,282410.300153666,0.110777832579689,0.0651240506849282,0.293803632367329,0.0609359156836353,0.0636999654740844,-0.0571539098914414,-0.2429982138259,2.47765041961245e-05
49,1.44222261524192,1.78798195052332,0.554959486647022,0.0602134446970013,0.892888741609932,"iva",FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.706815993314487
49,1.44222261524192,1.78798195052332,0.554959486647022,0.0602134446970013,0.892888741609932,"pit",FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.706815993314487
49,1.44222261524192,1.78798195052332,0.554959486647022,0.0602134446970013,0.892888741609932,"fit",FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.706815993314487
50,0.799037183158362,1.13528040166784,1.60000508128451,0.147764683333662,0.546917922821012,"iva",TRUE,TRUE,282097.798326924,281816.053933946,-0.0998747224009722,-0.10263030079285,-0.0772297196098726,-0.203204016855474,-0.145743946221155,-0.00395489655677927,0.408986785564312,2.47765041940467e-05
50,0.799037183158362,1.13528040166784,1.60000508128451,0.147764683333662,0.546917922821012,"pit",TRUE,TRUE,282097.798326924,281086.455685023,-0.358507811085196,-0.460911978232459,-0.182903804037571,-0.334515429957172,-0.22690053121035,0.00273854297074827,0.760703135333388,2.47765041940467e-05
50,0.799037183158362,1.13528040166784,1.60000508128451,0.147764683333662,0.546917922821012,"fit",TRUE,TRUE,282097.798326924,282385.892057883,0.102125480123516,0.0552498419695624,0.283696464744798,0.0777508660532611,0.0817217966853523,-0.0579018611525678,-0.224806721119389,2.47765041940467e-05
51,0.678836158436752,1.22452035103925,1.52435823203905,0.123981574592653,0.50801733394037,"iva",TRUE,TRUE,282097.798326924,281834.104530762,-0.093476020630312,-0.0967661484608473,-0.0702916053150537,-0.200953121813507,-0.1473034152633,-0.000689239746895498,0.395734302894795,2.47765041940623e-05
51,0.678836158436752,1.22452035103925,1.52435823203905,0.123981574592653,0.50801733394037,"pit",TRUE,TRUE,282097.798326924,281124.463178509,-0.345034649042786,-0.449335384663341,-0.166576753237868,-0.328216850634055,-0.228737299895432,0.00968170869563856,0.732440833554536,2.47765041940623e-05
51,0.678836158436752,1.22452035103925,1.52435823203905,0.123981574592653,0.50801733394037,"fit",TRUE,TRUE,282097.798326924,282347.469065839,0.0885050292472211,0.0469998832165919,0.258687630534027,0.0644523446331702,0.0764920564459315,-0.0647650497320684,-0.195309125390113,2.47765041940623e-05
52,1.51991186916712,2.46195010986776,0.753513527745781,0.0729085628727262,0.424034266201488,"iva",TRUE,TRUE,282097.798326924,281782.762356451,-0.111676153568618,-0.136935544423666,-0.0586298435459209,-0.120263789459896,-0.0751298264711875,0.00701605190889798,0.429241121007461,2.47765041939469e-05
52,1.51991186916712,2.46195010986776,0.753513527745781,0.0729085628727262,0.424034266201488,"pit",TRUE,TRUE,282097.798326924,281041.365642999,-0.374491644454733,-0.520742252207762,-0.137722293952336,-0.175270568686914,-0.093708804120074,0.0256597472637454,0.785156489007296,2.47765041939469e-05
52,1.51991186916712,2.46195010986776,0.753513527745781,0.0729085628727262,0.424034266201488,"fit",TRUE,TRUE,282097.798326924,282303.721178147,0.0729969721296131,0.050285268834438,0.20861762810509,0.0130151754660135,0.0412077248389098,-0.0785401340559516,-0.158843530628252,2.47765041939469e-05
53,1.68959600997186,3.66428696262119,2.2874517456903,0.0935578312797588,0.483961386153533,"iva",TRUE,TRUE,282097.798326924,281745.99248515,-0.124710594644883,-0.152488398578698,-0.0687282524036048,-0.108112030873753,-0.0587319993595181,0.00327295237002312,0.456371743032878,2.47765041939237e-05
53,1.68959600997186,3.66428696262119,2.2874517456903,0.0935578312797588,0.483961386153533,"pit",TRUE,TRUE,282097.798326924,280966.082264731,-0.401178622770337,-0.551008683957932,-0.161435159171797,-0.154863619271717,-0.0640276224324166,0.0175457312016569,0.84112713460168,2.47765041939237e-05
53,1.68959600997186,3.66428696262119,2.2874517456903,0.0935578312797588,0.483961386153533,"fit",TRUE,TRUE,282097.798326924,282368.292661172,0.0958867229209792,0.0682696608709454,0.244864757015861,0.0180823938183083,0.0358269501691488,-0.0696735567353168,-0.208050495778636,2.47765041939237e-05
54,1.39189182780683,1.04924261910855,0.879665343230045,0.138778818783248,0.944295534305275,"iva",TRUE,TRUE,282097.798326924,281639.502553626,-0.162459890157274,-0.156634764334496,-0.16897942381362,-0.216520984888191,-0.134248522405533,-0.0248740074064724,0.541398808731166,2.47765041965258e-05
54,1.39189182780683,1.04924261910855,0.879665343230045,0.138778818783248,0.944295534305275,"pit",TRUE,TRUE,282097.798326924,280695.645026215,-0.497045105996996,-0.573684059646784,-0.397297220356174,-0.381181390075225,-0.214666184156664,-0.0467227076120513,1.05494255058674,2.47765041965258e-05
54,1.39189182780683,1.04924261910855,0.879665343230045,0.138778818783248,0.944295534305275,"fit",TRUE,TRUE,282097.798326924,282892.1486618,0.281586860864169,0.173088463626625,0.609511714120203,0.221757120210953,0.133970414579898,0.0202626107180748,-0.61494592342543,2.47765041965258e-05
55,2.06871391501772,2.9990985020504,2.21747186511311,0.122104754202883,0.582637194285053,"iva",TRUE,TRUE,282097.798326924,281694.502134274,-0.142963254247808,-0.171247571537125,-0.0876329784216257,-0.112651123101148,-0.055732431625577,-0.00320238155008257,0.494189607972751,2.47765041939417e-05
55,2.06871391501772,2.9990985020504,2.21747186511311,0.122104754202883,0.582637194285053,"pit",TRUE,TRUE,282097.798326924,280857.058345246,-0.439826184052794,-0.588851088015874,-0.205330236614809,-0.166597821912251,-0.0592187758498008,0.00339493422615578,0.921845040711018,2.47765041939417e-05
55,2.06871391501772,2.9990985020504,2.21747186511311,0.122104754202883,0.582637194285053,"fit",TRUE,TRUE,282097.798326924,282484.922655757,0.137230538887345,0.100687446194314,0.309781524237551,0.0377482630059545,0.0363438130665417,-0.0534434495132935,-0.296536582584355,2.47765041939417e-05
56,0.772664976473607,3.46813447082422,0.595533878034075,0.0566590776148587,0.446456900237536,"iva",FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.183074565098005
56,0.772664976473607,3.46813447082422,0.595533878034075,0.0566590776148587,0.446456900237536,"pit",FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.183074565098005
56,0.772664976473607,3.46813447082422,0.595533878034075,0.0566590776148587,0.446456900237536,"fit",FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.183074565098005
57,2.10514007621168,1.24120570383275,1.94160602061675,0.0599041835004755,0.828234227851499,"iva",TRUE,TRUE,282097.798326924,281609.870622496,-0.172964024292832,-0.1937543293697,-0.143813262389825,-0.167922815892929,-0.103653369857815,-0.0101634977616144,0.558722674632779,2.47765041971195e-05
57,2.10514007621168,1.24120570383275,1.94160602061675,0.0599041835004755,0.828234227851499,"pit",TRUE,TRUE,282097.798326924,280658.867709863,-0.510082186247141,-0.640635599349071,-0.335806862547627,-0.281209526038184,-0.153431729153286,-0.0152169630844634,1.07252415437504,2.47765041971195e-05
57,2.10514007621168,1.24120570383275,1.94160602061675,0.0599041835004755,0.828234227851499,"fit",TRUE,TRUE,282097.798326924,282800.585223047,0.249128812876576,0.182761208197557,0.504477486713872,0.134420240798327,0.0864966855582017,-0.0133087529415071,-0.539001851970302,2.47765041971195e-05
58,2.02284334303113,3.60013480703856,1.4309939239165,0.108618960383137,0.303137469277135,"iva",TRUE,TRUE,282097.798326924,281773.967493236,-0.114793818175252,-0.151306166167009,-0.0400913731355312,-0.0820218916261162,-0.0392871255463501,0.00913170838476307,0.433292185155837,2.47765041939096e-05
58,2.02284334303113,3.60013480703856,1.4309939239165,0.108618960383137,0.303137469277135,"pit",TRUE,TRUE,282097.798326924,281041.4786016,-0.374451602100101,-0.542881315994903,-0.0939742482117811,-0.102381046296895,-0.0279113047436774,0.0317598114559864,0.780545660037013,2.47765041939096e-05
58,2.02284334303113,3.60013480703856,1.4309939239165,0.108618960383137,0.303137469277135,"fit",TRUE,TRUE,282097.798326924,282206.135361351,0.0384040694644261,0.0294465545524591,0.141331765348296,-0.0176726401501681,0.028258994042285,-0.0934590931751356,-0.0829764373799021,2.47765041939096e-05
59,2.01067848286402,2.55497001159711,2.34255226466576,0.095740093556924,0.934482171943819,"iva",TRUE,TRUE,282097.798326924,281564.682908879,-0.1889824809719,-0.203576154551477,-0.17047352634314,-0.152869113870391,-0.0762100345646388,-0.0201098745014866,0.59371228109798,2.47765041954969e-05
59,2.01067848286402,2.55497001159711,2.34255226466576,0.095740093556924,0.934482171943819,"pit",TRUE,TRUE,282097.798326924,280553.390381601,-0.547472527075032,-0.663951399468055,-0.398784504022331,-0.256303154164306,-0.101302168257189,-0.0370944973234699,1.15418873141104,2.47765041954969e-05
59,2.01067848286402,2.55497001159711,2.34255226466576,0.095740093556924,0.934482171943819,"fit",TRUE,TRUE,282097.798326924,282966.444970371,0.307923935811738,0.223746840753147,0.604385037450728,0.147238301791597,0.0674845616669195,0.0133669612018522,-0.666440193914055,2.47765041954969e-05
60,1.59311165812323,3.55650856250941,1.38051031917075,0.0888459796322422,0.349641612017876,"iva",TRUE,TRUE,282097.798326924,281789.503961013,-0.109286342445614,-0.139007451499606,-0.0466780822810597,-0.100359716421372,-0.0570757520243825,0.00865161110334967,0.423379197825414,2.47765041963258e-05
60,1.59311165812323,3.55650856250941,1.38051031917075,0.0888459796322422,0.349641612017876,"pit",TRUE,TRUE,282097.798326924,281063.175775171,-0.366760236304287,-0.522323969596694,-0.109700463164908,-0.136665190866481,-0.0601673290692051,0.030048080742201,0.767310596173781,2.47765041963258e-05
60,1.59311165812323,3.55650856250941,1.38051031917075,0.0888459796322422,0.349641612017876,"fit",TRUE,TRUE,282097.798326924,282240.97213691,0.0507532532460164,0.036360974182692,0.166303107110366,-0.00663765462333155,0.0326784606626163,-0.0878992581629046,-0.110224262961165,2.47765041963258e-05
61,1.13229512792896,2.88583679773365,1.30777580596532,0.115392119765966,0.83950824784406,"iva",TRUE,TRUE,282097.798326924,281688.501097225,-0.145090543820814,-0.145242904101928,-0.139555431013838,-0.172276576984554,-0.0997484204127597,-0.016040264466341,0.504445206586869,2.4776504195713e-05
61,1.13229512792896,2.88583679773365,1.30777580596532,0.115392119765966,0.83950824784406,"pit",TRUE,TRUE,282097.798326924,280806.168591116,-0.457865939921787,-0.548731500963406,-0.329088841690517,-0.289304678936597,-0.145004787974634,-0.0269005806232681,0.97124368773743,2.4776504195713e-05
61,1.13229512792896,2.88583679773365,1.30777580596532,0.115392119765966,0.83950824784406,"fit",TRUE,TRUE,282097.798326924,282734.713633515,0.225778191240233,0.137863772232572,0.507783114012939,0.14478305647212,0.0871322103451977,-0.00602563794589728,-0.494028143949258,2.4776504195713e-05
62,1.92672224797934,2.61372031278734,1.16252413745588,0.0772393883449695,0.956524729613739,"iva",TRUE,TRUE,282097.798326924,281563.847358649,-0.189278672659654,-0.201394489361673,-0.177206606043312,-0.143592830090333,-0.0667529126400446,-0.0197768465268755,0.594553645275855,2.4776504193915e-05
62,1.92672224797934,2.61372031278734,1.16252413745588,0.0772393883449695,0.956524729613739,"pit",TRUE,TRUE,282097.798326924,280547.764205525,-0.54946693330904,-0.6607230841437,-0.414368493180184,-0.238704809170875,-0.082705159116836,-0.0369741849476329,1.15871190884599,2.4776504193915e-05
62,1.92672224797934,2.61372031278734,1.16252413745588,0.0772393883449695,0.956524729613739,"fit",TRUE,TRUE,282097.798326924,282992.856415165,0.317286449433252,0.227735368070614,0.62758544269006,0.143044511571344,0.0588552547634569,0.0166059495528031,-0.687216724031678,2.4776504193915e-05
63,1.31859565631385,3.04645455922764,1.96870219353332,0.131813582097311,0.77685775202408,"iva",TRUE,TRUE,282097.798326924,281691.227222645,-0.144124167820592,-0.150906588351285,-0.125393550054331,-0.15923024262311,-0.0894541566610063,-0.0139044980640185,0.501091604766933,2.47765041939764e-05
63,1.31859565631385,3.04645455922764,1.96870219353332,0.131813582097311,0.77685775202408,"pit",TRUE,TRUE,282097.798326924,280821.007419348,-0.452605768335712,-0.557514632428524,-0.2954751280284,-0.261672155586345,-0.124496567498811,-0.0213017809496507,0.957602653977815,2.47765041939764e-05
63,1.31859565631385,3.04645455922764,1.96870219353332,0.131813582097311,0.77685775202408,"fit",TRUE,TRUE,282097.798326924,282672.178119372,0.203610164933865,0.130033594304169,0.454448258540641,0.115372577897532,0.0716424300594154,-0.0176706034349106,-0.444129481190896,2.47765041939764e-05
64,0.511834174179967,1.6629253080846,2.75790399333164,0.133331373582223,0.609562732685299,"iva",FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,155.721359719522
64,0.511834174179967,1.6629253080846,2.75790399333164,0.133331373582223,0.609562732685299,"pit",FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,155.721359719522
64,0.511834174179967,1.6629253080846,2.75790399333164,0.133331373582223,0.609562732685299,"fit",FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,155.721359719522
65,0.627631358504004,2.23606818573535,1.44821834215963,0.14365708908208,0.297351265070029,"iva",TRUE,TRUE,282097.798326924,281877.141738632,-0.0782198902650744,-0.0890219945810622,-0.0373598345477788,-0.165550828014793,-0.119352941057183,0.00594867616516281,0.362000118001997,2.47765041941366e-05
